DIM_PROF_MONT;TYPE_PROF_LME;PCRT_PROF_LME;NUTR;MOD_DBT_AILE_SUP;MOD_DBT_AME_SUP;FIABILITE;Histar;MOD_DBT_AILE_SUP_HISTAR;MOD_DBT_AME_SUP_HISTAR;RESP_MODIF;DTE_MODIF;FL_MODIF
14160;WF;193;761;0;20;2;550;0;20;simQST;08/11/2023 10:16:11;A
14160;WF;211;690;20;20;2;500;20;20;simQST;08/11/2023 10:16:11;A
14160;WF;211;831;15;20;1;355;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;233;510;20;20;2;355;-10;-5;simQST;08/11/2023 10:16:11;A
14160;WF;233;591;-20;0;2;355;-10;-5;simQST;08/11/2023 10:16:11;A
14160;WF;233;740;10;10;1;460;0;10;simQST;08/11/2023 10:16:11;A
14160;WF;233;771;20;40;1;550;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;257;591;-20;-10;2;355;-10;0;simQST;08/11/2023 10:16:11;A
14160;WF;257;771;20;40;1;550;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;283;510;30;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;283;740;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;370;590;20;40;1;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;370;701;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;398;600;20;40;1;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;398;751;20;40;2;460;10;30;simQST;08/11/2023 10:16:11;A
14160;WF;426;710;20;40;1;460;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;426;711;20;40;1;460;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;426;751;20;40;1;460;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;426;781;20;40;1;550;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;455;510;20;40;1;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;455;621;0;0;1;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;455;751;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;455;781;0;-5;1;550;0;-5;simQST;08/11/2023 10:16:11;A
14160;WF;500;710;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;500;791;0;0;1;550;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;550;710;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;550;751;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;550;781;20;40;1;550;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;605;751;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;730;710;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;730;791;20;40;1;550;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;808;611;20;35;1;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;873;610;20;40;1;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;873;611;20;40;1;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;873;621;20;40;1;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;873;791;20;40;1;550;20;40;simQST;08/11/2023 10:16:11;A
14160;HP;213;580;-10;-10;1;355;-10;-10;simQST;08/11/2023 10:16:11;A
14160;HD;187;570;10;0;1;355;5;20;simQST;08/11/2023 10:16:11;A
14160;WF;145;510;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;176;510;0;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14160;WF;176;560;-20;0;1;355;10;0;simQST;08/11/2023 10:16:11;A
14160;WF;211;740;20;20;1;460;-5;-5;simQST;08/11/2023 10:16:11;A
14160;WF;257;510;20;40;2;355;-10;0;simQST;08/11/2023 10:16:11;A
14160;WF;342;740;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;193;831;10;0;1;355;-20;0;simQST;08/11/2023 10:16:11;A
14160;WF;500;630;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;550;701;20;40;1;500;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;283;581;0;10;1;355;20;40;simQST;08/11/2023 10:16:11;A
14160;HD;187;420;0;0;1;275;0;0;simQST;08/11/2023 10:16:11;A
14160;HP;158;560;15;10;1;355;15;10;simQST;08/11/2023 10:16:11;A
14160;UC;551;701;20;30;1;500;20;30;simQST;08/11/2023 10:16:11;A
14160;WF;145;740;0;30;1;460;5;30;simQST;08/11/2023 10:16:11;A
14160;WF;257;740;0;10;1;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;370;761;20;30;1;550;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;370;781;20;30;1;550;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;398;621;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;398;483;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;455;590;0;30;1;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;550;771;0;30;1;550;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;550;791;20;40;1;550;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;605;473;20;40;1;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;665;740;20;30;1;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;730;483;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;873;700;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14160;HD;187;500;-10;5;1;355;5;25;simQST;08/11/2023 10:16:11;A
14160;HD;187;560;5;25;2;355;5;25;simQST;08/11/2023 10:16:11;A
14160;HD;187;580;5;25;2;355;5;25;simQST;08/11/2023 10:16:11;A
14160;HD;187;620;0;5;2;460;0;5;simQST;08/11/2023 10:16:11;A
14160;HP;140;560;5;20;1;355;5;20;simQST;08/11/2023 10:16:11;A
14160;HP;176;580;10;10;2;355;10;10;simQST;08/11/2023 10:16:11;A
14160;UC;340;510;20;20;2;355;20;20;simQST;08/11/2023 10:16:11;A
14160;UC;340;591;20;20;2;355;20;20;simQST;08/11/2023 10:16:11;A
14160;UC;340;600;10;10;2;355;20;20;simQST;08/11/2023 10:16:11;A
14160;UC;340;700;20;20;2;460;20;20;simQST;08/11/2023 10:16:11;A
14160;UC;393;510;10;10;2;355;10;10;simQST;08/11/2023 10:16:11;A
14160;UC;393;591;10;10;2;355;10;10;simQST;08/11/2023 10:16:11;A
14160;UC;393;600;10;10;2;355;10;10;simQST;08/11/2023 10:16:11;A
14160;UC;393;740;10;10;2;460;0;0;simQST;08/11/2023 10:16:11;A
14160;UC;551;510;20;40;2;355;20;30;simQST;08/11/2023 10:16:11;A
14160;UC;551;600;20;30;2;355;20;30;simQST;08/11/2023 10:16:11;A
14160;UC;551;700;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;UC;551;740;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;145;570;10;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;145;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;145;630;-20;-20;2;460;-20;-20;simQST;08/11/2023 10:16:11;A
14160;WF;159;510;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14160;WF;159;570;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14160;WF;159;590;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14160;WF;159;740;-15;-15;1;460;-5;-5;simQST;08/11/2023 10:16:11;A
14160;WF;159;831;-10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14160;WF;176;570;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14160;WF;176;590;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14160;WF;176;630;-5;-5;2;460;-5;-5;simQST;08/11/2023 10:16:11;A
14160;WF;193;570;-10;0;2;355;-20;0;simQST;08/11/2023 10:16:11;A
14160;WF;193;590;-20;0;2;355;-20;0;simQST;08/11/2023 10:16:11;A
14160;WF;193;630;-20;-10;2;460;-20;-10;simQST;08/11/2023 10:16:11;A
14160;WF;193;740;0;20;2;460;-20;-10;simQST;08/11/2023 10:16:11;A
14160;WF;211;510;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;211;570;20;20;2;355;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;211;590;-10;-10;2;355;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;211;630;-5;-5;2;460;-5;-5;simQST;08/11/2023 10:16:11;A
14160;WF;211;761;20;20;2;550;20;20;simQST;08/11/2023 10:16:11;A
14160;WF;233;590;20;40;2;355;-10;0;simQST;08/11/2023 10:16:11;A
14160;WF;233;600;-10;-5;2;355;-10;-5;simQST;08/11/2023 10:16:11;A
14160;WF;233;700;0;10;2;460;0;10;simQST;08/11/2023 10:16:11;A
14160;WF;233;701;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;257;590;10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
14160;WF;257;600;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
14160;WF;257;700;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;257;701;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;283;590;20;40;2;355;10;10;simQST;08/11/2023 10:16:11;A
14160;WF;283;591;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;283;600;-15;-15;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;283;700;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;283;701;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;283;771;20;40;2;550;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;311;510;20;40;2;355;-10;0;simQST;08/11/2023 10:16:11;A
14160;WF;311;590;20;40;2;355;-10;0;simQST;08/11/2023 10:16:11;A
14160;WF;311;591;0;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
14160;WF;311;600;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
14160;WF;311;700;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;311;701;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;311;740;0;20;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;311;771;20;40;1;550;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;342;510;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;342;590;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;342;591;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;342;600;10;20;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;342;700;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;342;701;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;342;771;-20;-5;2;550;-20;-5;simQST;08/11/2023 10:16:11;A
14160;WF;370;510;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;370;591;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;370;600;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;370;700;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;370;740;20;30;1;460;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;370;771;20;35;1;550;20;35;simQST;08/11/2023 10:16:11;A
14160;WF;398;610;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;398;611;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;398;710;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;398;711;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;398;721;10;30;2;460;10;30;simQST;08/11/2023 10:16:11;A
14160;WF;398;731;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;398;781;20;40;2;550;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;426;610;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;426;611;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;426;621;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;426;721;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;426;731;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;455;610;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;455;611;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;455;710;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;455;711;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;455;721;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;455;731;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;500;610;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;500;611;0;0;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;500;621;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;500;711;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;500;721;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;500;731;0;40;1;500;0;40;simQST;08/11/2023 10:16:11;A
14160;WF;500;751;0;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;500;781;20;40;2;550;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;550;610;0;0;1;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;550;611;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;550;621;20;40;1;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;550;711;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;550;721;20;30;1;460;20;30;simQST;08/11/2023 10:16:11;A
14160;WF;550;731;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;605;610;20;40;1;355;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;605;611;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;605;621;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;605;710;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;605;711;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;605;721;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;605;731;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;665;610;0;0;1;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;665;611;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;665;621;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;665;710;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;665;711;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;665;721;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;665;731;0;0;1;500;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;665;751;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;730;610;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;730;611;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;730;621;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;730;711;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;730;721;20;20;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;730;731;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;730;751;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;808;621;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;808;711;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;808;721;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;808;731;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;808;751;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;873;711;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;873;721;20;20;1;460;0;40;simQST;08/11/2023 10:16:11;A
14160;WF;873;731;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14160;WF;873;751;0;40;1;460;0;40;simQST;08/11/2023 10:16:11;A
14160;WF;145;831;10;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;193;510;10;0;2;355;-20;0;simQST;08/11/2023 10:16:11;A
14160;UC;340;861;20;40;2;460;20;20;simQST;08/11/2023 10:16:11;A
14160;WF;426;861;20;40;2;460;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;605;861;20;35;2;460;20;40;simQST;08/11/2023 10:16:11;A
14160;PTM;117;560;15;0;2;355;15;0;simQST;08/11/2023 10:16:11;A
14160;WF;159;761;0;-10;1;550;0;-10;simQST;08/11/2023 10:16:11;A
14160;HP;213;560;-10;-10;2;355;-10;-10;simQST;08/11/2023 10:16:11;A
14160;HD;187;520;0;5;2;360;0;5;simQST;08/11/2023 10:16:11;A
14160;HP;140;520;0;0;1;360;0;0;simQST;08/11/2023 10:16:11;A
14160;HP;176;730;-25;-10;2;460;-25;-10;simQST;08/11/2023 10:16:11;A
14160;WF;159;530;-5;-5;2;360;-5;-5;simQST;08/11/2023 10:16:11;A
14160;HP;231;630;-20;-15;2;460;-20;-15;simQST;08/11/2023 10:16:11;A
14180;WF;550;791;20;40;2;550;10;20;simQST;08/11/2023 10:16:11;A
14180;WF;605;710;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;426;710;20;40;1;460;0;0;simQST;08/11/2023 10:16:11;A
14180;WF;426;711;20;40;1;460;0;0;simQST;08/11/2023 10:16:11;A
14180;WF;426;751;20;40;2;460;0;0;simQST;08/11/2023 10:16:11;A
14180;WF;426;781;20;40;1;550;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;455;510;20;40;1;355;20;25;simQST;08/11/2023 10:16:11;A
14180;WF;455;621;20;40;2;355;20;25;simQST;08/11/2023 10:16:11;A
14180;WF;455;751;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;455;781;20;25;1;550;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;550;751;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;730;710;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;730;791;20;40;1;550;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;500;791;0;0;1;550;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;605;751;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;873;610;20;10;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;873;621;20;35;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;873;791;20;35;1;550;20;35;simQST;08/11/2023 10:16:11;A
14180;WF;550;701;20;40;1;500;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;500;630;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;455;590;0;30;1;355;20;25;simQST;08/11/2023 10:16:11;A
14180;WF;550;771;0;30;1;550;10;20;simQST;08/11/2023 10:16:11;A
14180;WF;730;483;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;605;473;20;40;1;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;665;740;20;30;1;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;873;700;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;426;611;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;426;721;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
14180;WF;426;731;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;455;610;20;40;2;355;20;25;simQST;08/11/2023 10:16:11;A
14180;WF;455;710;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;550;610;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;550;611;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;550;710;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;550;731;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;730;721;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;500;610;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;500;710;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;665;721;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;808;611;20;35;2;355;20;35;simQST;08/11/2023 10:16:11;A
14180;WF;873;721;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;426;610;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;426;621;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;455;611;20;25;2;355;20;25;simQST;08/11/2023 10:16:11;A
14180;WF;455;711;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;455;721;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;455;731;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;550;621;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;550;711;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;550;721;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;550;781;10;20;2;550;10;20;simQST;08/11/2023 10:16:11;A
14180;WF;730;610;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;730;611;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;730;621;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;730;711;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;730;731;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;730;751;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;500;611;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;500;621;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;500;711;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;500;721;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;500;731;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;500;751;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;500;781;20;25;1;550;20;25;simQST;08/11/2023 10:16:11;A
14180;WF;605;610;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;605;611;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;605;621;0;0;1;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;605;711;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;605;721;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;605;731;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;665;610;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;665;611;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;665;621;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;665;710;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;665;711;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;665;731;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;665;751;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;808;621;20;40;2;355;20;35;simQST;08/11/2023 10:16:11;A
14180;WF;808;711;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;808;721;20;35;2;460;20;35;simQST;08/11/2023 10:16:11;A
14180;WF;808;731;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;808;751;20;40;2;460;20;35;simQST;08/11/2023 10:16:11;A
14180;WF;873;611;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;873;711;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;873;731;20;40;2;500;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;873;751;20;40;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;426;861;20;40;2;460;0;0;simQST;08/11/2023 10:16:11;A
14180;WF;605;861;20;35;2;460;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;605;781;20;40;1;550;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;665;791;20;30;1;550;20;35;simQST;08/11/2023 10:16:11;A
14180;WF;926;731;20;40;1;500;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;455;791;20;40;1;550;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;730;781;20;40;1;550;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;605;791;0;0;1;550;20;40;simQST;08/11/2023 10:16:11;A
14180;WF;665;781;20;35;1;550;20;35;simQST;08/11/2023 10:16:11;A
14180;WF;1000;731;0;0;1;500;0;0;simQST;08/11/2023 10:16:11;A
14180;WF;1000;751;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
14180;WF;455;651;20;25;1;355;20;25;simQST;08/11/2023 10:16:11;A
14180;WF;550;651;20;40;2;355;20;40;simQST;08/11/2023 10:16:11;A
16160;HP;88;580;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
16160;HP;141;580;10;5;1;355;10;5;simQST;08/11/2023 10:16:11;A
18110;WF;119;510;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WTM;158;570;0;0;1;355;-5;0;simQST;08/11/2023 10:16:11;A
18110;WF;97;821;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;76;821;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;76;580;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;106;580;-5;0;2;355;-5;0;simQST;08/11/2023 10:16:11;A
18110;WF;119;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WTM;158;590;-5;0;2;355;-5;0;simQST;08/11/2023 10:16:11;A
18110;WF;76;560;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;86;580;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;97;580;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WTM;130;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WTM;143;590;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
18110;WF;234;591;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WTM;175;591;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;106;680;0;0;1;500;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;119;570;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;86;680;-10;0;1;500;-10;0;simQST;08/11/2023 10:16:11;A
18110;WF;97;730;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;97;680;0;0;1;500;0;0;simQST;08/11/2023 10:16:11;A
18110;WF;234;600;-10;-20;2;355;0;0;simQST;08/11/2023 10:16:11;A
